Casa Mineira,333988,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Flórida,176,30310710,1,102,4,1,2,150,,Não,2,"apartamento original, amplo, arejado e com privacidade de 4 quartos, sendo 1 suíte, 1 banho social, sala para 2 ambientes,  cozinha, área de serviço, DCE. 2 vagas em linha cobertas  box de despejo próximo a vaga de n 302 MATRICULA 26233 2º OFICIO REG,. IMÓVEL",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1200000,1250,360,Mensalmente,,,,,,893583349,,,ok-img (2022-03-10 15:42:21),
Casa Mineira,273040,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Flórida,176,30310710,9,APTO 902,4,1,2,133,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,1300,305,Mensalmente,,,,,,893583364,,,,
Casa Mineira,331755,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Sagitário,313,30360230,,,4,4,5,412,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1950000,,252,Mensalmente,,,,,,893583371,,,,
Casa Mineira,345862,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nunes Vieira,304,30350120,14,1402,2,0,1,62,,Não,1,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,375000,750,122,Mensalmente,,,,,,E,,,,
Casa Mineira,324747,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Conselheiro Quintiliano Silva,330,30350040,,,4,1,2,150,,Não,2,sugestão de construção 6 aptos de 65m2,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,990000,,335,Mensalmente,,,,,,893583387,,,,
Casa Mineira,377132,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Alameda do Morro,110,34006083,10,1002,1,1,2,56,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,930000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,212165,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Senador Amaral,195,30315180,,,4,3,6,418,,Não,4,casa super conservada,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2100000,0,0,Mensalmente,,,,,,893583401,,,,
Casa Mineira,412608,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Venezuela,302,30315250,2,202,3,1,2,90,,Não,1,".Apartamento impecável! !!!  Amplo , arejado,  iluminado e silencioso !!! .Cozinha e área de serviço  e banheiros reformados, armários novos em 2 quartos. .São 2 salas , 3 quartos sendo 1 suíte, banho social, cozinha e DCE. .1 vaga livre e coberta. Obs: Existem 2 acessos para o apartamento, um pela rua principal em acesso em porta exclusiva para pedestres pela garagem, e o outro acesso pela rua lateral. Localização: Rua plana, próximo a o comércio e ao Colégio Santa Dorotéia.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,485000,360,176,Mensalmente,,,,,,893583414,,,,
Casa Mineira,227565,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Emílio Pinheiro de Barros,75,30360130,,casa,4,3,5,398,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1750000,,450,Mensalmente,,,,,,893583423,,,,
Casa Mineira,375057,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Via Láctea,330,30360270,1,101,3,1,2,95,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,390000,,,Mensalmente,,,,,,893583439,,,,
Casa Mineira,270774,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Saturno,54,30360560,,,4,4,5,496,,Não,4,"Piso principal temos uma sala ampla para 2 ambientes, lareira e lavabo. Sala de jantar, escritório e cozinha com acesso para uma área externa coberta. Piso superior temos um estar íntimo e 4 suítes. No piso inferior, temos área de serviço, quarto e banho  para funcionária e 4 vagas de garagem cobertas e livres mas cabem até 6 carros. Temos ainda um amplo salão de festa, quarto de despejo e banheiro com acesso independente pelos 3 andares.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1600000,,,Mensalmente,,,,,,893583455,,,,
Casa Mineira,212646,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua das Estrelas,135,34006089,15,1402,4,2,4,402,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,4250000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,240099,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nicarágua,127,30320050,2,201,3,1,2,110,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,500,137,Mensalmente,,,,,,893583475,,,,
Casa Mineira,317393,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Alfenas,455,30310230,3,307,3,1,2,95,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,280,171,Mensalmente,,,,,,893583481,,,,
Casa Mineira,392295,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Mar de Espanha,761,30330270,8,apto 801,3,1,2,98,,Não,2,Sala ampla: 2 ambientes Banhos: box blindex,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,525000,,220,Mensalmente,,,,,,893583490,,,,
Casa Mineira,336374,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Bráz Cubas,6,30310220,9,901,4,2,4,310,,Não,4,04 vagas de garagem que cabem 6 carros,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2600000,1700,653,Mensalmente,,,,,,E,,,,
Casa Mineira,400460,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Montevidéu,254,30315560,2,201,3,1,2,105,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,370000,,,Mensalmente,,,,,,893583505,,,,
Casa Mineira,420530,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Santana de Caldas,204,30315150,,,4,4,5,450,,Não,6,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2290000,,,Mensalmente,,,,,,893583512,,,,
Casa Mineira,373055,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Juvenal Melo Senra,409,30320660,7,702,3,1,2,95,,Não,2,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,900000,850,,Mensalmente,,,,,,E,,,,
Casa Mineira,108071,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA MUZAMBINHO,358,30310280,1,101,3,1,2,110,,Não,1,"* Frente * Varanda / Sacada * Claro / Arejado. Prédio: Banhos reformados.
 Garagem: 1 vaga coberta e livre.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,575000,550,190,Mensalmente,,,,,,893583537,,,,
Casa Mineira,322530,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Alameda do Ingá,572,34006069,7,702,3,1,1,102,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,880000,980,,Mensalmente,,,,,,E,,,,
Casa Mineira,399383,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bicalho Tostes,44,30310340,2,201,3,1,2,129,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,880000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,418472,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Equador,131,30330390,1,102,3,1,2,95,,Não,2,"Quarto de empregado transformado em escritório com acesso pela sala principal, fácil reversão para original.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,585000,678,182,Mensalmente,,,,,,893583556,,,,
Casa Mineira,270488,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Passa Tempo,320,30310760,6,600,4,2,3,207,,Não,3,Excelente apto todo reformado - originalmente 4 quartos transformado em 3 - closet grande e estar íntimo na suíte master.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1850000,,613,Mensalmente,,,,,,893583564,,,,
Casa Mineira,277313,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Nunes Vieira,739,30350120,1,106,1,0,1,45,,Não,1,1 VAGA DE ESTACIONAMENTO PODENDO SER COBERTA OU DESCOBERTA LIVRE.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,325000,344,106,Mensalmente,,,,,,893583574,,,,
Casa Mineira,417900,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Joaquim Murtinho,65,30350050,1,101,3,1,2,85,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,550,210,Mensalmente,,,,,,893583585,,,,
Casa Mineira,100239,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Copérnico Pinto Coelho,441,30350290,,301,4,2,3,220,,Não,2,"* Frente * Claro / Arejado * Área de Servico * Banho Empregada * Quarto Empregada. Prédio: Super conservado.
 Cob. Duplex 1  nível: Área útil 110m , 2 quartos, 1 sala p/ 3 ambientes, 2 banhos sendo 1 social e 1 suíte ambos c/ box de blindex, cozinha, área de serviço, dce / Amplo, claro e arejado, super conservado.
 2  nível: Área útil 110m , área construída 60m , terraço 50m , escada em alvenaria, 1 sala, varanda, 2 quartos, 1 banho social, pia / Terraço 100% coberto c/ telha colonial, vista agradável.
 Garagem: 2 vagas cobertas e livres.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,598000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,371137,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Chicago,450,30315520,1,101,4,1,2,145,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,,,Mensalmente,,,,,,893583605,,,,
Casa Mineira,324154,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Venezuela,321,30315250,3,301,3,1,2,100,,Não,1,"Reformado, inclusive elétrica e hidráulica.  Vaga presa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,273,174,Mensalmente,,,,,,893583616,,,,
Casa Mineira,394565,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Eugênio Murilo Rubião,180,30310540,3,300,4,2,4,300,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2430000,1500,1196,Mensalmente,,,,,,893583628,,,,
Casa Mineira,425958,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Pium-I,1087,30310080,5,503,1,0,1,35,,Não,1,,INQUILINO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,550,186,Mensalmente,,,,,,E,,,,
Casa Mineira,431362,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bolívia,539,30330360,5,501,3,1,2,85,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,550,,Mensalmente,,,,,,E,,,,
Casa Mineira,342050,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santa Maria Itabira,312,30310600,1,100,3,1,3,214,,Não,3,O apto tem 1 qt de despejo junto com uma lavanderia no PRIMEIRO andar !,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,860,426,Mensalmente,,,,,,E,,,,
Casa Mineira,257249,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Ministro Orozimbo Nonato,488,34006053,13,1302,2,1,2,126,,Não,2,"Apto Duplex equipado com mobiliário.e ar Condicionado.
 1º nível ,1 qto sendo suite,1 sala,copa com geladeira.terraço com + ou _, 26m2.
 2º nível, 1 Qto, com Tv 20"",1 banho,1 saleta",DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,599760,,,Mensalmente,,,,,,E,,,,
Casa Mineira,386599,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Antônio Azeredo,60,30320610,6,601,4,2,3,168,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1990000,2500,,Mensalmente,,,,,,893583678,,,,
Casa Mineira,268385,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bolívia,57,30330360,5,501,4,1,3,175,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,980000,500,326,Mensalmente,,,,,,E,,,,
Casa Mineira,278954,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Avenida Bento Simão,670,30350750,,,4,1,3,330,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1750000,,363,Mensalmente,,,,,,893583685,,,,
Casa Mineira,94595,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA BOLIVIA,483,30330360,2,201,4,1,2,200,,Não,2,". PRÉDIO: P. ELETRÔNICO, GÁS CANALIZADO, PILOTIS, ÁREA LIVRE, BOX DESPEJO. APTO: 4 QUARTOS, 3 SALAS, 2 VARANDAS, 2 BANHOS SENDO 1 SOCIAL E 1 SUÍTE AMBOS C/ BOX DE BLINDEX, COZINHA AMPLA E REFORMADA, ÁREA DE SERVIÇO, DCE. GARAGEM: 2 VAGAS COBERTAS E LIVRES.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,520000,,,Mensalmente,,,,,,E,,,,
Casa Mineira,280143,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Turibaté,30,30315410,1,102,3,1,2,95,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,400,,Mensalmente,,,,,,893583698,,,,
Casa Mineira,324689,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Patagônia,379,30320135,9,902,2,1,3,140,,Não,2,Hidromassagem,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,1364,318,Mensalmente,,,,,,E,,,,
Casa Mineira,415596,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Leopoldina,821,30330230,7,701,3,1,2,108,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,790000,850,390,Mensalmente,,,,,,893583717,,,,
Casa Mineira,422254,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Tobias Moscoso,185,30350610,3,304,3,1,2,100,,Não,2,"Apartamento excelente. Todo reformado e decorado. De extremo bom gosto. Localização excelente. Rua plana. O condomínio é R$600,00. Além disso, tem R$100,00 de Fundo de Reserva",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,620000,600,197,Mensalmente,,,,,,893583726,,,,
