Casa Mineira,221891,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Bias Fortes,1801,30170019,9,904,2,0,1,70,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,270000,450,59,Mensalmente,,,,,,0,,,,
Casa Mineira,270970,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,iça,380,31130070,,,3,0,2,252,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,,169,Mensalmente,,,,,,0,,,,
Casa Mineira,370626,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Rio Claro,372,30411148,4,400,4,1,5,310,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1400000,600,,Mensalmente,,,,,,0,,,,
Casa Mineira,347775,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Tomaz Gonzaga,441,30180140,5,501,4,1,2,235,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1900000,2070,679,Mensalmente,,,,,,0,,,,
Casa Mineira,384764,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Paulo Kruger Mourão,230,31742150,3,303 Bl 06,3,0,1,60,,Não,1,Lote em excelente localização  e geometria. 70% do lote é plano e 30% um pequeno aclive. Vista definitiva da Lagoa dos Ingleses.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,190000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,267002,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Doutor Fernando Scarpelli,30,30840370,2,202 Bl 1,3,1,2,57,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,285000,210,50,Mensalmente,,,,,,0,,,,
Casa Mineira,277651,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Verônica,195,30881560,2,202,4,1,3,160,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,470000,300,126,Mensalmente,,,,,,0,,,,
Casa Mineira,420055,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Hermilo Alves,159,31010070,1,101,2,0,1,110,,Não,2,"Rua tranquila e plana , próximo ao comércio. Vaga de garagem tipo estacionamento rotativa.",DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,440000,,212,Mensalmente,,,,,,0,,,,
Casa Mineira,403139,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa em condomínio,Alameda das Crisálidas,390,34004390,,Casa,4,4,7,800,,Não,6,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2700000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,394466,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Américo Scott,63,30220010,11,1102,3,1,2,83,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1390000,884,334,Mensalmente,,,,,,0,,,,
Casa Mineira,322897,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Professor Clóvis Salgado,2545,31365440,3,301 Bloco 6,2,0,1,48,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,210000,270,318,Mensalmente,,,,,,0,,,,
Casa Mineira,395378,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Alvarenga Peixoto,558,30180124,11,1103,3,1,3,98,,Não,2,no lote possui 2 casas e 2 Quitinete,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1175000,750,365,Mensalmente,,,,,,0,,,,
Casa Mineira,430148,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA ATENAS,563,34710010,1,103,3,1,2,75,,Não,2,"* Frente * Varanda / Sacada * Claro / Arejado * Despensa * Área de Servico * Banho Empregada. Lote: Área 300m , frente 12m x fundos 26m.
 Casa 1  andar: 1 sala p/ 2 ambientes, varanda, 1 lavabo, cozinha, despensa, área de serviço / Sala e cozinha ampla.
 2  andar: Escada em granito, 1 sala, 3 quartos, 2 banhos sendo 1 social e 1 suíte ambos c/ box de blindex.
 Garagem: 4 vagas cobertas / 2 duplas.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,790000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,315218,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Coromandel,144,31140100,4,Apt 404,3,1,2,90,,Não,2,"Casa com ambiente muito agradável, cercada de muito verde. São 2 suítes (1 com hidromassagem), sala para 2 ambientes, cozinha americana, escritório, deck amplo com churrasqueira, terraço com área de tanque e banheiro de serviço, quintal bem arborizado. Lote com grande potencial para ampliação da casa, com 943 m2 de área e entrada por 2 ruas (ambas entradas com frentes generosas, sendo uma entrada pelo Ville de Montagne e a outra pelo Ouro Velho Mansões). Localizado a 8 km do BH Shopping e 13 km da Savassi.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,540000,,172,Mensalmente,,,,,,0,,,,
Casa Mineira,257943,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ubá,470,31110110,4,402,3,1,2,81,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,244683,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Palmira,364,30220110,3,301,5,2,3,307,,Não,2,São 14 degraus para acessar o imóvel. Imóvel não possui vaga de garagem.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,730000,500,359,Mensalmente,,,,,,0,,,,
Casa Mineira,426007,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Andrômeda,245,32242200,10,1001,2,1,2,58,,Não,2,"Casa com sistemas automatizados.
 Sala Home Cine, Sala de Jogos, Atelier e Espaço Gourmet.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,245000,200,,Mensalmente,,,,,,0,,,,
Casa Mineira,240687,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Lauro Gomes Vidal,690,31920000,,casa,3,1,2,238,,Não,5,"Vista definitiva de todos os cômodos; varanda/sacada; bar entre a cozinha e a sala. O proprietário vende o apto com todos os itens dentro, exceto TV e aparelho de som.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,630000,,134,Mensalmente,,,,,,0,,,,
Casa Mineira,265178,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Antônio Peregrino Nascimento,22,31155730,1,101,3,1,2,110,,Não,2,Vaga não demarcada; DCE transformado em despensa.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,630000,450,182,Mensalmente,,,,,,0,,,,
Casa Mineira,276488,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Henrique Sales,22,30380280,,,4,2,3,460,,Não,6,"Transformou em 2 quartos, abrindo para sala.  Fácil de voltar. Vista maravilhosa para o parque Tom Jobim.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2800000,,295,Mensalmente,,,,,,0,,,,
Casa Mineira,277476,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Espírito Santo,2404,30160032,4,601,4,1,3,180,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1790000,2000,370,Mensalmente,,,,,,0,,,,
Casa Mineira,399074,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Democrata,320,31920242,,,3,1,3,214,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,850000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,400686,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua General Dionísio Cerqueira,429,30441063,1,101,2,2,3,136,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,697000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,403574,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Olavo Bilac,912,31540540,,Casa,3,1,2,180,,Não,3,Um dos 3 quartos não tem armário,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,700000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,280339,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Jornalista Waldir Lau,505,31710560,,,4,1,3,210,,Não,6,"Coeficiente Aproveitamento básico de transição: 1,5 são 3 casas duplex com barracão no fundo///////////////  Dentro do lote tem 03 imóveis. No primeiro e segundo piso um imóvel dúplex com sala, 02 quartos, 02 banhos, varanda, cozinha, area de serviço. No terceiro piso o imóvel principal, que constam os dados que foram preenchidos e ao fundo uma edícula com sala, 02 quartos, banho e cozinha.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,,161,Mensalmente,,,,,,0,,,,
Casa Mineira,258923,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Avenida do Contorno,2357,30110009,,,4,1,5,224,,Não,3,"Casa geminada com apenas um pavimento. Nos fundos tem um quarto, um banheiro, área de serviço e espaço livre.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1397000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,261982,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Pirapetinga,122,30220150,1,102,4,1,2,150,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,316762,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Bolivar Mineiro,326,31260140,,casa,4,2,5,288,,Não,3,"Ar condicionado na suíte. Possui 1 vaga livre e coberta que cabem 2 carros. Condomínio 450,00 + 70,00 de fundo de reserva.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1400000,,248,Mensalmente,,,,,,0,,,,
Casa Mineira,237218,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Horizontal,39,31030330,,casa,5,1,4,320,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1200000,,270,Mensalmente,,,,,,0,,,,
Casa Mineira,216992,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA OSCAR TROMPOWSKY,1287,30441123,2,204,2,0,1,78,,Não,1,Pia,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,215,76,Mensalmente,,,,,,0,,,,
Casa Mineira,278704,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Joubert Guerra,80,31310230,2,Apto 202,3,1,4,166,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,300,105,Mensalmente,,,,,,0,,,,
Casa Mineira,276909,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Artur Guimarães,135,31150690,4,404 - Bl 01,3,0,1,55,,Não,1,"Fundos * Varanda / Sacada * Claro / Arejado * Cozinha Americana * Decorado. Prédio: P.Eletrônico, Gás canalizado, Pilotis / Ótima aparência, são 2 halls de entrada sendo 2 em cada um, possui fosso para elevador, com 2 níveis de garagem. Cobertura Triplex: 1 Nível: área últil 55m , 2 quartos, sala, 1 banho sendo semi suíte com box blindex, cozinha estilo americana, área de serviço conjugada. 2 Nível: área construída 35m , terraço 20m , escada reta, sala, varanda, quarto, 2 banhos sendo 1 suíte e 1 lavabo / Quarto de casal é amplo, closet montado, escada caracol para 3 piso. 3 Nível: 25m ,  Garagem: 2 vagas cobertas e livres / vagas paralelas (nível da portaria).",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,240000,280,,Mensalmente,,,,,,0,,,,
Casa Mineira,277312,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Praça Oscarina Benedicta de Moura,62,30575715,,,4,3,4,565,,Não,5,"Impecável, andar alto, vista",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,990000,,325,Mensalmente,,,,,,0,,,,
Casa Mineira,273642,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua São Gotardo,412,31010400,3,301,3,1,2,130,,Não,2,Cobertura com muito espaço e vista panorâmica!,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,650,119,Mensalmente,,,,,,0,,,,
Casa Mineira,372013,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santa Marta,375,31030090,2,201,3,1,2,118,,Não,2,"* Frente * Closet * Varanda / Sacada * Varanda Gourmet * Claro / Arejado * Área de Servico * Box Despejo * Banho Empregada * Pé Direito Elevado * Reformado. Lote: zoneamento ZAP, CA 1.5, área 360M , frente 14M X fundos 25,7M, área 360M , frente 14M X fundos 25,7M, geometria retangular, declive, murado / Sugestão de construção: Só casa. Casa: Área construída 280M , área descoberta 80M . 1  Andar: 2 salas, varanda, quarto, lavabo, cozinha montada, despensa, dce só quarto, lavanderia, área de serviço / Bem construída bom acabamento, espaços amplos, boa luminosidade. 2  Andar: Escada em madeira, 3 quartos, 2 banhos sendo 1 social e 1 suíte, closet. Subsolo: sala, banho, quarto, piscina, cozinha, área gourmet, garagem, área livre. Garagem: 5 vagas sendo 2 cobertas, 3 cobertas, 2 separadas e 3 em linha. Espaço que cabe até 7 veículos.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,620000,400,160,Mensalmente,,,,,,0,,,,
Casa Mineira,246929,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Flat,Avenida Prudente de Morais,520,30380002,14,1407,1,1,1,21,,Não,0,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,260000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,277702,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua Camapuan,930,30431236,4,404,3,2,3,150,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,650,160,Mensalmente,,,,,,0,,,,
Casa Mineira,334005,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Itaparica,251,30240130,8,802,4,1,2,150,,Não,1,1 vaga de garagem com possibilidade de 2 carros cobertas e demarcadas.,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,470000,605,,Mensalmente,,,,,,0,,,,
Casa Mineira,411051,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Araxá,460,31110272,1,104,2,0,1,64,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,321000,180,0,Mensalmente,,,,,,0,,,,
Casa Mineira,413399,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,Rua dos Aimorés,2139,30140074,17,1702,4,1,3,180,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,1500,409,Mensalmente,,,,,,0,,,,
Casa Mineira,95185,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA GENEBRA,705,30421052,2,201,3,1,2,110,,Não,1,Integrou o banho de serviço com a A. Serviço,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,440000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,11382,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Cobertura,RUA FREI MANOEL DA CRUZ,435,31270300,,401,3,2,5,320,,Não,4,Apartamento com 3 salas separadas - lavabo - cozinha espaçosa com bancada de granito e despensa - área de serviços e DCE amplos - 4 quartos ricos em armários sendo uma suíte - banho social - 2 vagas em linha,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1600000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,339039,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Júlio de Castilho,133,30570080,1,105 - Bl 2,1,0,1,58,,Não,1,"Casa de quatro pavimentos, com salão de festas no primeiro andar, faltando acabamento apenas de pintura, com vagas para até cinco carros.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,229000,,71,Mensalmente,,,,,,0,,,,
Casa Mineira,407824,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Flor-de-jequitibá,25,31160280,2,202,4,1,2,118,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,,,Mensalmente,,,,,,0,,,,
Casa Mineira,410631,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Donato da Fonseca,689,30380260,2,204,3,0,1,90,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,400000,380,,Mensalmente,,,,,,0,,,,
